Year,FAMILY INTERVIEW (ID) NUMBER,AMOUNT CREDIT/STORE CARD DEBT,AMT INVESTED IN STOCKS ,TOTAL FAMILY INCOM, COMPLETED ED
2017,1157,0,0,4956,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,1135,0,0,83440,12
2017,2416,0,0,66440,12
2017,1800,0,0,69100,11
2017,NA,NA,NA,NA,NA
2017,978,0,0,15600,11
2017,851,5400,0,46300,16
2017,107,0,200000,130500,17
2017,104,0,0,124004,16
2017,845,0,103000,496039,16
2017,659,0,5000,127001,17
2017,690,0,0,35000,16
2017,25,0,0,52171,17
2017,318,0,999999998,30112,12
2017,439,0,0,0,99
2017,864,0,0,10000,12
2017,8615,0,0,71675,11
2017,9113,0,0,106744,10
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7616,8000,0,23767,16
2017,9568,4000,0,53541,14
2017,4630,0,0,70000,12
2017,7535,0,0,43100,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4178,0,0,56536,16
2017,5026,1000,0,122742,17
2017,4119,19000,0,123000,14
2017,4208,0,0,203000,16
2017,4067,0,5000,86852,16
2017,4202,4000,0,112650,17
2017,4374,0,0,126150,16
2017,6301,0,0,91848,17
2017,8939,1500,0,123020,17
2017,4356,0,0,270006,16
2017,83,0,0,56765,16
2017,19,9000,0,32800,16
2017,1,0,0,13616,6
2017,432,8000,0,57000,14
2017,443,2000,0,49206,10
2017,NA,NA,NA,NA,NA
2017,1889,5000,0,60074,17
2017,2107,9000,0,109000,14
2017,2056,800,0,83000,13
2017,1196,0,0,53800,12
2017,2153,0,0,7400,6
2017,1653,0,0,12000,14
2017,1334,0,0,80200,12
2017,768,0,0,56006,12
2017,476,0,0,48394,12
2017,605,0,0,77000,15
2017,912,0,0,32000,16
2017,538,0,0,192400,17
2017,950,0,0,122000,12
2017,549,20000,0,85002,15
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5821,0,0,33728,13
2017,3938,400,0,29116,13
2017,4546,0,0,37300,12
2017,4541,525,0,39400,13
2017,7166,0,0,20200,13
2017,5160,0,0,37500,11
2017,5602,0,0,22500,11
2017,5063,0,0,87190,15
2017,8035,0,0,110100,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4430,0,30000,155600,12
2017,6169,3000,0,124300,10
2017,9300,5000,0,122050,13
2017,NA,NA,NA,NA,NA
2017,5386,0,0,139800,14
2017,5292,1200,0,55826,12
2017,8316,8000,0,110400,11
2017,2700,0,0,33181,12
2017,3509,0,0,281700,17
2017,NA,NA,NA,NA,NA
2017,2590,0,0,60200,12
2017,3584,4000,0,101166,16
2017,8790,0,0,7980,12
2017,7828,2500,0,104627,15
2017,5263,300,0,51000,12
2017,6093,0,0,46000,16
2017,5859,12000,0,156510,12
2017,8179,0,0,101200,12
2017,2,0,0,8725,12
2017,4396,0,0,189500,16
2017,6070,0,1000,157000,16
2017,8556,0,0,0,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4858,0,0,255650,17
2017,4538,0,0,97000,16
2017,8230,0,0,60000,13
2017,4369,6000,0,50000,12
2017,4738,0,0,122312,11
2017,NA,NA,NA,NA,NA
2017,3608,15000,0,125000,17
2017,2907,0,0,70050,17
2017,3205,3000,0,25400,12
2017,6371,0,0,45000,15
2017,8973,3000,0,108500,13
2017,5728,6000,0,72000,12
2017,6796,0,0,150670,17
2017,9436,26000,0,145920,12
2017,7738,0,0,124000,12
2017,9319,70000,0,7800,16
2017,6422,0,0,3000,12
2017,NA,NA,NA,NA,NA
2017,7578,0,0,117226,10
2017,NA,NA,NA,NA,NA
2017,285,6000,0,99004,17
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,8916,45000,0,119900,16
2017,9053,0,0,92000,17
2017,NA,NA,NA,NA,NA
2017,4597,500,0,14600,12
2017,1364,0,0,75600,10
2017,1401,0,0,9361,12
2017,1485,0,0,46000,12
2017,2504,0,0,53700,10
2017,1489,200,0,38410,12
2017,3349,0,0,85692,14
2017,3560,0,0,131847,13
2017,9413,0,0,33000,13
2017,9285,0,0,175000,17
2017,4600,0,0,19632,15
2017,9281,0,0,85050,14
2017,4844,11000,0,338400,17
2017,7399,0,0,36204,12
2017,NA,NA,NA,NA,NA
2017,8810,0,0,22000,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4528,0,0,35847,14
2017,8391,0,0,57811,99
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,8424,0,0,11400,8
2017,8128,0,0,38050,11
2017,8398,0,0,23020,14
2017,4876,4500,0,73080,14
2017,8205,0,0,84192,12
2017,NA,NA,NA,NA,NA
2017,6008,0,0,8000,99
2017,7955,2700,0,59448,12
2017,8065,30000,0,176200,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4444,0,0,82187,15
2017,4714,0,0,72100,14
2017,9400,0,999999998,132900,16
2017,NA,NA,NA,NA,NA
2017,7788,0,0,44847,17
2017,5186,0,0,44674,17
2017,80,15000,0,118100,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,495,1000,0,138600,14
2017,500,3500,0,65000,12
2017,654,0,0,13968,12
2017,9181,1000,0,225847,17
2017,7992,0,0,235100,12
2017,3594,50000,0,114000,17
2017,2705,0,0,218570,12
2017,3498,0,0,4800,14
2017,3204,0,0,58847,14
2017,3645,10000,0,88900,17
2017,3226,0,185000,56112,16
2017,NA,NA,NA,NA,NA
2017,2717,0,0,294040,17
2017,2862,0,0,244000,17
2017,NA,NA,NA,NA,NA
2017,6314,0,0,65000,13
2017,610,0,0,20402,12
2017,516,0,0,74750,14
2017,696,20000,0,122006,12
2017,761,8000,0,84100,17
2017,212,0,0,13500,12
2017,3388,5000,0,35400,16
2017,2633,0,0,60670,16
2017,66,0,0,46000,16
2017,151,157,0,57002,16
2017,269,0,0,30000,14
2017,337,8000,0,49000,17
2017,454,0,0,34900,16
2017,357,0,0,6000,12
2017,7082,4000,0,189840,15
2017,4668,0,0,159100,16
2017,5883,0,0,42000,14
2017,3777,0,0,65000,12
2017,5503,0,0,120000,15
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5471,8000,0,130100,17
2017,6751,0,0,125006,12
2017,NA,NA,NA,NA,NA
2017,7295,7000,0,152670,12
2017,NA,NA,NA,NA,NA
2017,8842,0,0,20375,12
2017,7096,0,0,54050,12
2017,NA,NA,NA,NA,NA
2017,3604,0,0,14000,12
2017,NA,NA,NA,NA,NA
2017,3103,0,0,121734,10
2017,NA,NA,NA,NA,NA
2017,3347,250,0,82058,14
2017,3161,0,0,47342,12
2017,148,0,0,15503,12
2017,4176,0,0,8796,6
2017,3822,0,0,88006,9
2017,6204,0,0,0,9
2017,5639,0,0,48600,10
2017,5667,0,0,26000,14
2017,5798,0,0,12504,11
2017,6307,9500,0,128000,15
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5659,8000,0,69700,10
2017,5913,0,0,28564,10
2017,6241,1500,0,74488,10
2017,4840,0,0,98847,12
2017,8932,0,0,43000,12
2017,8553,0,0,74000,12
2017,5880,100,0,28800,12
2017,NA,NA,NA,NA,NA
2017,5283,9000,0,132000,16
2017,5056,0,0,60002,17
2017,NA,NA,NA,NA,NA
2017,9503,0,0,736000,17
2017,3662,0,0,8076,12
2017,3072,900,0,87000,11
2017,2720,0,0,8694,14
2017,NA,NA,NA,NA,NA
2017,3664,0,0,6900,12
2017,2551,3700,0,86100,14
2017,3063,0,0,20600,12
2017,NA,NA,NA,NA,NA
2017,3500,15000,0,77282,12
2017,NA,NA,NA,NA,NA
2017,1919,0,0,200000,17
2017,1117,0,999999998,321500,16
2017,1783,17000,0,49000,16
2017,1524,800,0,16000,17
2017,NA,NA,NA,NA,NA
2017,2144,0,999999998,526562,17
2017,2303,30000,0,181049,16
2017,750,5000,0,36700,14
2017,570,0,2000,70900,14
2017,35,0,0,58000,12
2017,379,0,0,42337,12
2017,983,0,0,170000,12
2017,NA,NA,NA,NA,NA
2017,4416,0,20000,213240,16
2017,NA,NA,NA,NA,NA
2017,1174,200,999999998,26700,10
2017,2080,2800,0,51000,15
2017,1250,2000,0,94640,99
2017,2637,0,0,140000,17
2017,2859,5000,0,69350,14
2017,2650,4600,0,130540,16
2017,2800,0,0,56800,14
2017,3410,10000,0,125002,13
2017,3285,0,0,60100,14
2017,2632,3000,0,48000,13
2017,NA,NA,NA,NA,NA
2017,2624,0,0,74960,17
2017,21,0,0,54000,13
2017,720,2000,0,81600,11
2017,905,15000,0,75200,12
2017,469,0,0,62634,17
2017,643,0,0,245250,17
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,23,0,0,256010,17
2017,NA,NA,NA,NA,NA
2017,826,6000,0,124900,16
2017,197,0,0,145983,17
2017,7984,0,120000,141900,17
2017,8116,0,999999998,319668,17
2017,7085,0,0,91101,16
2017,8156,0,999999998,210000,17
2017,6589,0,0,128612,16
2017,8572,0,50000,440330,16
2017,4604,8000,0,35280,7
2017,5016,2100,0,60175,12
2017,9303,0,0,37400,12
2017,6302,400,0,16000,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6331,0,0,63977,12
2017,NA,NA,NA,NA,NA
2017,5314,6000,0,112400,14
2017,3109,0,0,24000,16
2017,3478,0,0,371050,13
2017,4443,0,0,96016,16
2017,NA,NA,NA,NA,NA
2017,4329,15000,0,55212,11
2017,4155,0,0,73700,10
2017,NA,NA,NA,NA,NA
2017,9336,0,0,35000,7
2017,NA,NA,NA,NA,NA
2017,3998,0,0,42683,12
2017,4034,0,0,78000,11
2017,4263,0,0,40092,16
2017,4485,6000,0,106000,14
2017,707,0,100000,780000,16
2017,850,0,0,258150,17
2017,3901,0,0,17146,14
2017,4557,0,0,36000,14
2017,7297,8000,0,127866,14
2017,NA,NA,NA,NA,NA
2017,6351,0,0,55000,14
2017,6694,0,0,32518,14
2017,5937,0,0,10400,16
2017,NA,NA,NA,NA,NA
2017,8801,9999999,0,44982,14
2017,5776,16000,0,74887,12
2017,935,0,0,60010,14
2017,895,15000,0,86800,15
2017,510,0,0,69250,16
2017,NA,NA,NA,NA,NA
2017,889,0,0,56600,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,395,0,0,16000,99
2017,156,0,0,133030,14
2017,1796,5000,0,58842,14
2017,1213,0,0,65002,17
2017,2258,0,0,70010,16
2017,1558,12000,0,99185,14
2017,NA,NA,NA,NA,NA
2017,1626,0,0,62888,16
2017,2087,24000,0,284000,17
2017,5492,1000,0,77100,16
2017,7193,350,0,45000,17
2017,NA,NA,NA,NA,NA
2017,5349,0,0,52000,16
2017,5309,0,0,22050,16
2017,4815,2500,0,158100,15
2017,4505,12000,0,241250,12
2017,4297,0,0,285769,16
2017,9495,0,0,133510,16
2017,5966,14000,0,106000,16
2017,6614,0,0,273134,17
2017,4562,0,0,130050,17
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,669,0,0,12500,14
2017,633,0,0,18047,14
2017,NA,NA,NA,NA,NA
2017,544,0,0,68106,15
2017,914,0,0,90000,13
2017,NA,NA,NA,NA,NA
2017,5074,400,0,15636,12
2017,5412,3200,0,154484,17
2017,4694,6000,0,28516,17
2017,5504,7400,0,19000,13
2017,7555,0,0,2400,12
2017,NA,NA,NA,NA,NA
2017,8240,0,0,101720,12
2017,5725,0,0,72000,12
2017,8023,0,0,11500,12
2017,7020,0,0,25000,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5563,0,0,13584,10
2017,5523,25000,0,156400,16
2017,NA,NA,NA,NA,NA
2017,5464,0,0,46000,12
2017,8397,18000,0,169500,16
2017,NA,NA,NA,NA,NA
2017,4586,0,0,39382,13
2017,NA,NA,NA,NA,NA
2017,8692,17000,0,104033,14
2017,4327,30000,0,68105,17
2017,5169,0,0,100000,16
2017,NA,NA,NA,NA,NA
2017,3856,0,0,31310,16
2017,6599,0,6000,143010,17
2017,6184,0,0,121350,16
2017,5722,0,999999998,155300,17
2017,4725,0,0,255112,17
2017,5354,0,2000,45050,16
2017,4169,0,0,155080,17
2017,7185,0,0,60460,16
2017,9077,2500,0,69815,14
2017,3974,0,0,60000,12
2017,9379,5000,0,80000,16
2017,7267,0,30000,145940,17
2017,4191,0,0,99847,17
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,1049,0,0,40896,12
2017,1037,0,0,72859,16
2017,1190,0,0,72444,13
2017,2208,0,0,14270,12
2017,NA,NA,NA,NA,NA
2017,1814,1000,0,77800,12
2017,5000,0,0,6000,10
2017,7271,500,0,47111,12
2017,8187,0,0,18100,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6110,15000,0,104000,12
2017,7477,0,0,37947,12
2017,6214,0,0,220900,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,8211,700,0,20648,12
2017,8565,0,0,100500,12
2017,NA,NA,NA,NA,NA
2017,6271,60,0,23000,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6494,18000,0,145060,16
2017,6396,0,0,103000,12
2017,7725,0,0,145550,16
2017,4395,1000,560,68302,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,2643,200,0,58020,11
2017,3447,5000,50,50450,13
2017,3517,1300,0,42082,12
2017,2917,0,0,31284,12
2017,2804,0,0,113847,12
2017,3075,0,0,64900,12
2017,3534,0,0,14150,10
2017,3152,0,0,50000,13
2017,8712,0,0,194000,16
2017,1312,0,0,45720,15
2017,1290,10000,0,37000,14
2017,2312,5500,0,80000,15
2017,3914,0,0,116750,16
2017,7133,0,0,55050,14
2017,9560,0,0,118347,14
2017,9499,37000,0,45802,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4038,0,0,24000,16
2017,9524,8000,0,77402,14
2017,8451,1000,0,25000,12
2017,NA,NA,NA,NA,NA
2017,1753,0,0,50400,14
2017,1549,0,0,34100,14
2017,2050,0,0,32860,14
2017,2351,1000,0,104523,12
2017,1930,0,0,30424,13
2017,2173,6000,0,48692,14
2017,NA,NA,NA,NA,NA
2017,3830,0,0,17372,12
2017,8866,0,0,122600,12
2017,3953,0,0,111490,16
2017,3936,0,0,55000,16
2017,3873,0,0,157010,13
2017,6762,1200,4800,122900,9
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4950,15000,0,80800,12
2017,4393,0,999999998,172750,17
2017,7393,8000,0,253100,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,9463,0,0,54000,17
2017,9184,0,0,230300,17
2017,5149,100,0,48000,15
2017,4663,0,0,38000,16
2017,NA,NA,NA,NA,NA
2017,4716,0,0,133250,14
2017,4601,0,0,114457,12
2017,6518,0,0,111324,14
2017,4129,0,0,49700,12
2017,8942,10000,0,108200,14
2017,8711,9000,0,120000,12
2017,509,0,999999999,120098,16
2017,944,0,0,50100,14
2017,1013,7000,0,83600,12
2017,402,0,0,260000,15
2017,1411,10000,0,107600,13
2017,2329,8000,0,89496,12
2017,2291,0,0,260006,15
2017,1292,0,0,37200,12
2017,1353,0,0,74000,16
2017,1487,0,0,56650,16
2017,1422,2000,0,80000,16
2017,1259,0,0,67847,17
2017,1490,0,0,164016,16
2017,1788,500,4000,177000,16
2017,1283,5000,0,49600,12
2017,NA,NA,NA,NA,NA
2017,3397,3800,0,47350,16
2017,2560,5000,0,46000,12
2017,5789,0,0,48000,17
2017,4536,600,0,44000,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5015,0,0,31000,8
2017,8881,8000,0,81623,12
2017,6714,0,0,103858,16
2017,NA,NA,NA,NA,NA
2017,7244,0,0,56516,12
2017,NA,NA,NA,NA,NA
2017,1278,2500,0,52020,12
2017,NA,NA,NA,NA,NA
2017,2118,0,0,71847,12
2017,NA,NA,NA,NA,NA
2017,2844,5000,0,77800,12
2017,3145,0,0,60030,14
2017,NA,NA,NA,NA,NA
2017,3036,0,0,150000,12
2017,2543,0,0,40050,12
2017,NA,NA,NA,NA,NA
2017,3470,0,0,101416,16
2017,2546,0,0,19116,7
2017,2842,50000,0,10,14
2017,3186,0,0,1860,16
2017,NA,NA,NA,NA,NA
2017,145,5000,0,58373,6
2017,64,0,0,31000,10
2017,149,0,0,13986,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,194,0,0,15932,12
2017,119,5000,0,85500,12
2017,744,0,0,29490,14
2017,NA,NA,NA,NA,NA
2017,1011,0,0,50897,12
2017,1123,0,0,38900,16
2017,2446,0,0,84900,14
2017,2206,0,999999999,15000,15
2017,1380,0,0,144150,15
2017,1170,0,0,205150,15
2017,1827,0,0,65050,14
2017,1310,0,0,53697,15
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,2036,0,0,115016,16
2017,1116,0,0,145006,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4548,0,0,25490,12
2017,NA,NA,NA,NA,NA
2017,4316,2000,0,106016,12
2017,6841,0,0,308600,17
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,2667,0,0,24540,11
2017,3451,0,0,18000,12
2017,1209,10000,0,75730,12
2017,1034,0,0,26500,16
2017,1085,0,0,75002,14
2017,1921,0,0,11000,12
2017,1071,0,0,120006,14
2017,1094,0,0,84100,17
2017,7359,0,0,24347,10
2017,3420,0,0,36240,15
2017,2616,0,0,12000,12
2017,2727,3000,0,87000,16
2017,2839,0,0,152000,16
2017,2577,0,0,62550,12
2017,3062,0,0,12996,14
2017,2795,0,0,5944,17
2017,2545,0,0,10000,13
2017,3317,1000,0,37444,12
2017,5244,9000,0,97530,17
2017,NA,NA,NA,NA,NA
2017,5006,3000,0,91000,14
2017,730,0,0,240000,17
2017,4127,0,0,24600,14
2017,6108,0,0,51000,14
2017,7221,0,0,209400,12
2017,7358,0,0,-73950,12
2017,7827,2000,0,100000,16
2017,7689,3500,0,99700,16
2017,3773,500,0,67168,12
2017,5943,0,0,112000,16
2017,9564,0,0,138100,13
2017,1975,2000,0,6000,17
2017,NA,NA,NA,NA,NA
2017,2035,0,0,54400,15
2017,NA,NA,NA,NA,NA
2017,1526,0,0,87000,12
2017,8829,300,0,39000,15
2017,3778,0,0,13344,12
2017,4473,0,0,10200,12
2017,6168,0,0,63000,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5751,200,0,65000,12
2017,8315,0,0,51500,12
2017,5881,0,0,61880,12
2017,4641,10000,0,108535,12
2017,8138,338,0,71200,13
2017,NA,NA,NA,NA,NA
2017,9131,1500,0,110006,16
2017,5431,500,0,26398,12
2017,5446,8000,0,41252,11
2017,9335,15000,0,29000,16
2017,7194,5000,0,100005,12
2017,4203,0,0,42172,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7503,0,0,31800,17
2017,7996,25000,0,137050,12
2017,4474,20000,0,127020,12
2017,4426,2000,0,125000,12
2017,353,3500,300,43065,17
2017,350,0,0,209961,17
2017,869,0,0,58500,17
2017,254,0,0,73300,17
2017,587,0,0,63824,17
2017,7789,0,0,80100,10
2017,5107,0,0,41027,12
2017,7589,0,0,53010,13
2017,9177,0,0,71002,14
2017,7672,0,0,9184,13
2017,3988,2500,0,119100,16
2017,9106,10000,0,24650,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7035,1500,0,123300,16
2017,9089,0,0,217090,17
2017,3899,1500,0,25600,16
2017,4810,2000,0,77000,16
2017,231,0,0,117600,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,825,20000,0,140100,17
2017,4552,0,0,43636,17
2017,7083,15000,0,155500,15
2017,9136,4500,400,5250,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6174,15000,0,89694,12
2017,5706,0,0,72050,13
2017,6595,5000,0,46800,14
2017,86,0,0,43780,16
2017,2126,20000,0,180000,12
2017,NA,NA,NA,NA,NA
2017,1864,0,0,4650,17
2017,1537,520,2554,17024,13
2017,1692,0,0,4800,13
2017,1766,12156,402,151848,16
2017,1534,1700,0,62000,14
2017,5390,200,0,33156,11
2017,7645,0,0,38000,12
2017,8648,20000,0,74740,11
2017,8468,125,0,42015,12
2017,8198,0,0,68700,10
2017,8111,1600,0,71050,15
2017,NA,NA,NA,NA,NA
2017,8253,0,0,34150,12
2017,NA,NA,NA,NA,NA
2017,8883,11000,0,50002,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5568,0,0,62814,12
2017,5575,0,0,68072,16
2017,9347,0,0,155200,14
2017,7652,0,0,14300,11
2017,NA,NA,NA,NA,NA
2017,7103,7000,0,133750,13
2017,7120,0,0,51000,12
2017,NA,NA,NA,NA,NA
2017,8659,0,0,83600,13
2017,NA,NA,NA,NA,NA
2017,4783,5000,0,20400,14
2017,6625,4000,0,80000,12
2017,2134,20000,0,103548,14
2017,1740,0,0,69890,17
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4831,0,0,56900,14
2017,NA,NA,NA,NA,NA
2017,7437,0,0,527000,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5509,0,0,339100,12
2017,3959,9000,0,38885,12
2017,5375,5000,0,81879,16
2017,4650,0,0,58544,16
2017,8948,0,0,48600,16
2017,8990,0,0,34930,16
2017,3126,500,0,33320,12
2017,3571,65000,0,259200,17
2017,376,6000,0,72816,14
2017,5143,0,0,134048,17
2017,7321,2000,0,38404,16
2017,NA,NA,NA,NA,NA
2017,9112,0,0,66047,14
2017,9001,0,0,161000,15
2017,3921,0,0,239200,17
2017,5112,0,0,96004,16
2017,9170,2500,0,34000,14
2017,2553,0,0,39090,11
2017,2598,0,0,190417,15
2017,2602,0,0,138700,14
2017,2828,20000,0,131100,12
2017,2713,0,0,42006,16
2017,2905,0,0,83008,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,3622,495,0,24003,15
2017,3564,12000,0,143020,12
2017,3587,0,0,72000,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,3991,0,0,114100,10
2017,8064,0,0,18840,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5138,5000,0,103226,16
2017,NA,NA,NA,NA,NA
2017,6217,2000,0,35100,15
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6455,0,0,24000,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5097,0,0,215047,13
2017,5974,0,0,39824,14
2017,6127,1100,0,84320,16
2017,7484,0,0,76000,13
2017,7033,3900,0,186300,13
2017,4387,0,0,227983,12
2017,NA,NA,NA,NA,NA
2017,792,0,0,74785,17
2017,288,0,0,198606,17
2017,385,0,0,120010,17
2017,147,0,0,114805,16
2017,8806,1000,14000,55000,16
2017,5911,6000,0,80650,16
2017,4379,1000,0,36000,14
2017,3790,0,0,0,12
2017,4328,0,0,144000,16
2017,9451,10000,0,325250,14
2017,3842,25000,0,134000,16
2017,8502,0,0,117000,15
2017,7705,9999999,0,164399,17
2017,8549,3000,0,62100,13
2017,3785,800,0,19850,17
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6336,2000,0,102526,13
2017,7881,0,0,72320,14
2017,9175,0,0,104000,12
2017,1388,2200,0,10356,12
2017,1483,24000,0,43928,17
2017,2339,0,0,44774,11
2017,1523,0,0,45000,11
2017,192,0,0,22645,11
2017,NA,NA,NA,NA,NA
2017,7412,700,0,69375,13
2017,4660,3000,0,67882,12
2017,8676,5000,0,109352,16
2017,7366,4000,0,67124,12
2017,NA,NA,NA,NA,NA
2017,5636,0,0,147402,99
2017,NA,NA,NA,NA,NA
2017,1136,0,999999998,24402,17
2017,1145,0,0,47172,17
2017,2475,0,999999998,71500,17
2017,1318,40000,0,96050,17
2017,1531,0,0,9000,15
2017,2514,0,0,32585,15
2017,858,0,0,3800,17
2017,491,0,0,2400,12
2017,2742,0,0,78800,14
2017,2611,0,0,159110,17
2017,2751,0,0,203390,16
2017,3708,0,0,100400,16
2017,9195,2500,0,28412,14
2017,9283,20000,0,6500,14
2017,5457,0,50000,135381,16
2017,4252,0,999999998,195080,12
2017,9308,3600,4000,123181,15
2017,5008,2000,0,64100,16
2017,NA,NA,NA,NA,NA
2017,521,4000,0,51462,12
2017,853,15000,0,140000,17
2017,862,0,0,85200,16
2017,416,0,0,82200,15
2017,449,0,0,232100,16
2017,5548,0,0,285000,16
2017,NA,NA,NA,NA,NA
2017,9376,0,0,129620,17
2017,5865,0,1000000,92400,17
2017,NA,NA,NA,NA,NA
2017,3893,0,15000,139762,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,190,0,0,0,12
2017,623,0,0,116860,17
2017,9099,5000,0,87947,14
2017,NA,NA,NA,NA,NA
2017,902,0,15000,78983,16
2017,473,0,999999998,64490,16
2017,NA,NA,NA,NA,NA
2017,1052,800,0,30696,12
2017,1097,1500,0,71100,16
2017,1528,0,0,55600,13
2017,2355,15000,0,99200,12
2017,2062,0,0,7000,12
2017,NA,NA,NA,NA,NA
2017,1398,4000,0,62732,10
2017,1066,0,0,50400,11
2017,1078,0,0,118490,13
2017,2294,0,0,22800,10
2017,1152,0,15000,149500,17
2017,1165,0,0,82710,14
2017,1751,6000,0,88700,16
2017,1946,0,0,95100,17
2017,317,6250,0,70327,14
2017,542,0,0,41715,16
2017,447,0,1000,164200,13
2017,7260,950,0,35532,12
2017,52,2000,0,15005,12
2017,1961,0,0,33980,14
2017,682,0,0,75600,16
2017,624,0,0,70000,17
2017,739,0,0,33000,16
2017,863,0,10000,125300,16
2017,548,0,5000,146000,17
2017,5093,0,0,64854,16
2017,5907,0,0,143157,16
2017,9342,0,0,115100,14
2017,3840,3000,0,62501,17
2017,7722,5000,0,68000,14
2017,5369,1000,0,94090,16
2017,9470,850,0,27050,16
2017,5327,17000,0,71000,16
2017,2373,0,0,70300,17
2017,1491,2000,12000,202000,16
2017,1047,0,0,295550,17
2017,1280,0,20000,240100,17
2017,6917,388,0,18228,10
2017,8551,1500,0,24000,99
2017,8980,4000,0,38000,12
2017,8612,0,0,22600,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4729,0,0,14172,9
2017,847,0,0,18076,11
2017,206,0,0,135030,16
2017,76,0,0,14501,12
2017,813,275,50,46500,14
2017,445,6500,0,28849,13
2017,1867,0,0,34792,14
2017,1101,0,0,45840,16
2017,1246,25000,0,106200,14
2017,1899,0,0,71940,16
2017,3341,0,0,17250,12
2017,3039,0,0,87200,12
2017,2808,0,0,77056,12
2017,3383,250,0,106156,12
2017,3756,0,0,80000,12
2017,3511,0,0,11250,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,3159,20000,0,106545,8
